Time Stamp,ID,Extended,Dir,Bus,LEN,D0,D1,D2,D3,D4,D5,D6,D7
1743890403.184,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.185,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.186,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0A,FC
1743890403.187,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890403.188,00000231,0,Rx,0,8,00,04,00,00,00,00,06,02
1743890403.189,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.190,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890403.191,00000102,0,Rx,0,8,00,00,18,63,58,CE,03,EE
1743890403.192,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890403.193,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B
1743890403.194,00000103,0,Rx,0,8,03,00,02,00,00,00,05,04
1743890403.195,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890403.196,00000231,0,Rx,0,8,00,04,00,00,00,00,0C,08
1743890403.197,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890403.198,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.199,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E
1743890403.200,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.201,00000231,0,Rx,0,8,00,04,00,00,00,00,0F,0B
1743890403.202,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F
1743890403.203,00000231,0,Rx,0,8,00,04,00,00,00,00,00,04
1743890403.204,00000231,0,Rx,0,8,00,04,00,00,00,00,02,06
1743890403.205,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,00,00
1743890403.206,00000231,0,Rx,0,8,00,04,00,00,00,00,02,06
1743890403.207,00000010,0,Rx,0,8,00,FF,60,30,00,00,0B,A4
1743890403.208,00000231,0,Rx,0,8,00,04,00,00,00,00,04,00
1743890403.209,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.210,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890403.211,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,02,F4
1743890403.212,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.213,00000530,0,Rx,0,8,FF,FE,F5,E4,52,03,91,00
1743890403.214,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,03,0D
1743890403.215,00000012,0,Rx,0,8,99,99,32,00,00,00,08,3A
1743890403.216,00000102,0,Rx,0,8,00,00,18,63,58,CE,04,E9
1743890403.217,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.218,00000102,0,Rx,0,8,00,00,18,63,58,CE,05,E8
1743890403.219,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890403.220,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.221,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.222,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890403.223,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,06,F0
1743890403.224,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.225,00000012,0,Rx,0,8,99,99,32,00,01,00,0B,38
1743890403.226,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,07,F1
1743890403.227,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.228,00000530,0,Rx,0,8,FF,FE,F5,E5,52,03,91,00
1743890403.229,00000012,0,Rx,0,8,99,99,32,00,00,00,0C,3E
1743890403.230,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.231,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890403.232,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0A,FC
1743890403.233,00000110,0,Rx,0,8,00,00,00,2A,01,01,08,22
1743890403.234,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890403.235,00000410,0,Rx,0,8,3B,00,00,00,00,FF,0A,CE
1743890403.236,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A
1743890403.237,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.238,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,00,F6
1743890403.239,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890403.240,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.241,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,01,F7
1743890403.242,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.243,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890403.244,00000410,0,Rx,0,8,3B,00,00,00,00,FF,02,C6
1743890403.245,00000103,0,Rx,0,8,03,00,02,00,00,00,01,00
1743890403.246,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890403.247,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,03,03
1743890403.248,00000231,0,Rx,0,8,00,04,00,00,00,00,08,0C
1743890403.249,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890403.250,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,04,04
1743890403.251,00000010,0,Rx,0,8,00,FF,61,30,00,00,0E,A0
1743890403.252,00000231,0,Rx,0,8,00,04,00,00,00,00,0B,0F
1743890403.253,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.254,00000231,0,Rx,0,8,00,04,00,00,00,00,0C,08
1743890403.255,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890403.256,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.257,00000231,0,Rx,0,8,00,04,00,00,00,00,0E,0A
1743890403.258,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.259,00000231,0,Rx,0,8,00,03,00,00,00,00,00,03
1743890403.260,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.261,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.262,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.263,00000410,0,Rx,0,8,3B,00,00,00,00,FF,08,CC
1743890403.264,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.265,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890403.266,00000410,0,Rx,0,8,3B,00,00,00,00,FF,09,CD
1743890403.267,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.268,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890403.269,00000102,0,Rx,0,8,00,00,18,63,58,CE,01,EC
1743890403.270,00000110,0,Rx,0,8,00,00,00,2A,01,01,09,23
1743890403.271,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890403.272,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.273,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.274,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890403.275,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0C,FA
1743890403.276,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.277,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.278,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0D,FB
1743890403.279,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.280,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890403.281,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.282,00000102,0,Rx,0,8,00,00,18,63,58,CE,0A,E7
1743890403.283,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890403.284,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.285,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890403.286,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890403.287,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,00,00
1743890403.288,00000010,0,Rx,0,8,00,FF,61,30,00,00,05,AB
1743890403.289,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.290,00000010,0,Rx,0,8,00,FF,61,30,00,00,06,A8
1743890403.291,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,01,01
1743890403.292,00000231,0,Rx,0,8,00,03,00,00,00,00,06,05
1743890403.293,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.294,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,02,02
1743890403.295,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890403.296,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.297,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890403.298,00000103,0,Rx,0,8,03,00,02,00,00,00,0C,0D
1743890403.299,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890403.300,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890403.301,00000231,0,Rx,0,8,00,04,00,00,00,00,04,00
1743890403.302,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.303,00000231,0,Rx,0,8,00,04,00,00,00,00,05,01
1743890403.304,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.305,00000102,0,Rx,0,8,00,00,18,63,58,CE,01,EC
1743890403.306,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.307,00000102,0,Rx,0,8,00,00,18,63,58,CE,02,EF
1743890403.308,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.309,00000103,0,Rx,0,8,03,00,02,00,00,00,04,05
1743890403.310,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890403.311,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.312,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890403.313,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.314,00000122,0,Rx,0,8,2A,23,2D,21,00,00,09,0C
1743890403.315,00000010,0,Rx,0,8,00,FF,61,30,00,00,0C,A2
1743890403.316,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,0E,00
1743890403.317,00000410,0,Rx,0,8,3B,00,00,00,00,FF,0E,CA
1743890403.318,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.319,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F
1743890403.320,00000102,0,Rx,0,8,00,00,18,63,58,CE,0B,E6
1743890403.321,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.322,00000103,0,Rx,0,8,03,00,02,00,00,00,0C,0D
1743890403.323,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890403.324,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.325,00000010,0,Rx,0,8,00,FF,61,30,00,00,03,AD
1743890403.326,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.327,00000010,0,Rx,0,8,00,FF,61,30,00,00,04,AA
1743890403.328,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890403.329,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.330,00000102,0,Rx,0,8,00,00,18,63,58,CE,02,EF
1743890403.331,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.332,00000102,0,Rx,0,8,00,00,18,63,58,CE,03,EE
1743890403.333,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.334,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.335,00000103,0,Rx,0,8,03,00,02,00,00,00,05,04
1743890403.336,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890403.337,00000332,0,Rx,0,8,01,00,00,00,00,00,07,06
1743890403.338,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,06,F0
1743890403.339,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890403.340,00000010,0,Rx,0,8,00,FF,61,30,00,00,0C,A2
1743890403.341,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,06,06
1743890403.342,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890403.343,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890403.344,00000010,0,Rx,0,8,00,FF,60,30,00,00,0E,A1
1743890403.345,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,07,07
1743890403.346,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.347,00000103,0,Rx,0,8,03,00,02,00,00,00,0D,0C
1743890403.348,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.349,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890403.350,00000010,0,Rx,0,8,00,FF,61,30,00,00,02,AC
1743890403.351,00000010,0,Rx,0,8,00,FF,61,30,00,00,03,AD
1743890403.352,00000231,0,Rx,0,8,00,03,00,00,00,00,06,05
1743890403.353,00000012,0,Rx,0,8,99,99,32,00,00,00,0A,38
1743890403.354,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.355,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.356,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890403.357,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.358,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.359,00000102,0,Rx,0,8,00,00,18,63,58,CE,05,E8
1743890403.360,00000102,0,Rx,0,8,00,00,18,63,58,CE,06,EB
1743890403.361,00000231,0,Rx,0,8,00,03,00,00,00,00,0C,0F
1743890403.362,00000300,0,Rx,0,8,02,77,0F,43,00,66,02,00
1743890403.363,00000103,0,Rx,0,8,03,00,02,00,00,00,0F,0E
1743890403.364,00000122,0,Rx,0,8,2A,23,2D,21,00,00,02,07
1743890403.365,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,02,F4
1743890403.366,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890403.367,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.368,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.369,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.370,00000102,0,Rx,0,8,00,00,18,63,58,CE,04,E9
1743890403.371,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.372,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,04,0A
1743890403.373,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.374,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890403.375,00000102,0,Rx,0,8,00,00,18,63,58,CE,07,EA
1743890403.376,00000103,0,Rx,0,8,03,00,02,00,00,00,08,09
1743890403.377,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890403.378,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890403.379,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890403.380,00000010,0,Rx,0,8,00,FF,61,30,00,00,0B,A5
1743890403.381,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.382,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890403.383,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890403.384,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.385,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890403.386,00000530,0,Rx,0,8,FF,FE,F5,E6,51,03,89,00
1743890403.387,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890403.388,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.389,00000122,0,Rx,0,8,2A,23,2D,21,00,00,03,06
1743890403.390,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.391,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890403.392,00000010,0,Rx,0,8,00,FF,61,30,00,00,02,AC
1743890403.393,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,0B,05
1743890403.394,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890403.395,00000010,0,Rx,0,8,00,FF,61,30,00,00,04,AA
1743890403.396,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C
1743890403.397,00000010,0,Rx,0,8,00,FF,61,30,00,00,05,AB
1743890403.398,00000010,0,Rx,0,8,00,FF,61,30,00,00,06,A8
1743890403.399,00000010,0,Rx,0,8,00,FF,60,30,00,00,07,A8
1743890403.400,00000102,0,Rx,0,8,00,00,18,63,58,CE,08,E5
1743890403.401,00000530,0,Rx,0,8,FF,FE,F5,E6,50,03,80,00
1743890403.402,00000103,0,Rx,0,8,03,00,02,00,00,00,09,08
1743890403.403,00000231,0,Rx,0,8,00,03,00,00,00,00,00,03
1743890403.404,00000012,0,Rx,0,8,99,99,32,00,01,00,0D,3E
1743890403.405,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.406,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.407,00000102,0,Rx,0,8,00,00,18,63,58,CE,0D,E0
1743890403.408,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.409,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.410,00000102,0,Rx,0,8,00,00,18,63,58,CE,0F,E2
1743890403.411,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.412,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,02,F4
1743890403.413,00000103,0,Rx,0,8,03,00,02,00,00,00,01,00
1743890403.414,00000122,0,Rx,0,8,2A,23,2D,21,00,00,04,01
1743890403.415,00000410,0,Rx,0,8,37,00,00,00,00,FF,03,CB
1743890403.416,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890403.417,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.418,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.419,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.420,00000102,0,Rx,0,8,00,00,18,63,58,CE,06,EB
1743890403.421,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.422,00000102,0,Rx,0,8,00,00,18,63,58,CE,07,EA
1743890403.423,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.424,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.425,00000102,0,Rx,0,8,00,00,18,63,58,CE,09,E4
1743890403.426,00000103,0,Rx,0,8,03,00,02,00,00,00,0A,0B
1743890403.427,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890403.428,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.429,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890403.430,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,08,FE
1743890403.431,00000530,0,Rx,0,8,FF,FE,F5,E6,51,03,89,00
1743890403.432,00000010,0,Rx,0,8,00,FF,61,30,00,00,0B,A5
1743890403.433,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.434,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.435,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890403.436,00000410,0,Rx,0,8,37,00,00,00,00,FF,0A,C2
1743890403.437,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890403.438,00000102,0,Rx,0,8,00,00,18,63,58,CE,02,EF
1743890403.439,00000122,0,Rx,0,8,2A,23,2D,21,00,00,05,00
1743890403.440,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.441,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890403.442,00000010,0,Rx,0,8,00,FF,61,30,00,00,01,AF
1743890403.443,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C
1743890403.444,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890403.445,00000010,0,Rx,0,8,00,FF,61,30,00,00,03,AD
1743890403.446,00000530,0,Rx,0,8,FF,FE,F5,E6,51,03,89,00
1743890403.447,00000010,0,Rx,0,8,00,FF,61,30,00,00,04,AA
1743890403.448,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890403.449,00000231,0,Rx,0,8,00,04,00,00,00,00,0F,0B
1743890403.450,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.451,00000010,0,Rx,0,8,00,FF,61,30,00,00,05,AB
1743890403.452,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.453,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.454,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.455,00000102,0,Rx,0,8,00,00,18,63,58,CE,0D,E0
1743890403.456,00000102,0,Rx,0,8,00,00,18,63,58,CE,0E,E3
1743890403.457,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.458,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.459,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,0A,04
1743890403.460,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890403.461,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.462,00000102,0,Rx,0,8,00,00,18,63,58,CE,02,EF
1743890403.463,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.464,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.465,00000102,0,Rx,0,8,00,00,18,63,58,CE,04,E9
1743890403.466,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.467,00000102,0,Rx,0,8,00,00,18,63,58,CE,05,E8
1743890403.468,00000122,0,Rx,0,8,2A,23,2D,21,00,00,08,0D
1743890403.469,00000122,0,Rx,0,8,2A,23,2D,21,00,00,09,0C
1743890403.470,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.471,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0A,0F
1743890403.472,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0E,F8
1743890403.473,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.474,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.475,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0F,F9
1743890403.476,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.477,00000102,0,Rx,0,8,00,00,18,63,58,CE,0C,E1
1743890403.478,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.479,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,05,05
1743890403.480,00000103,0,Rx,0,8,03,00,02,00,00,00,08,09
1743890403.481,00000110,0,Rx,0,8,00,00,00,2A,01,01,05,2F
1743890403.482,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.483,00000010,0,Rx,0,8,00,FF,61,30,00,00,02,AC
1743890403.484,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.485,00000010,0,Rx,0,8,00,FF,61,30,00,00,03,AD
1743890403.486,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890403.487,00000012,0,Rx,0,8,99,99,32,00,00,00,02,30
1743890403.488,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.489,00000012,0,Rx,0,8,99,99,32,00,01,00,03,30
1743890403.490,00000231,0,Rx,0,8,00,03,00,00,00,00,04,07
1743890403.491,00000411,0,Rx,0,8,32,60,00,00,00,00,00,00
1743890403.492,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890403.493,00000103,0,Rx,0,8,03,00,02,00,00,00,01,00
1743890403.494,00000013,0,Rx,0,8,FF,01,09,00,00,00,00,00
1743890403.495,00000231,0,Rx,0,8,00,03,00,00,00,00,08,0B
1743890403.496,00000316,0,Rx,0,8,12,91,01,35,5D,00,00,00
1743890403.497,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.498,00000010,0,Rx,0,8,00,FF,61,30,00,00,0B,A5
1743890403.499,00000231,0,Rx,0,8,00,03,00,00,00,00,0B,08
1743890403.500,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.501,00000010,0,Rx,0,8,00,FF,61,30,00,00,0D,A3
1743890403.502,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.503,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.504,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.505,00000102,0,Rx,0,8,00,00,18,63,58,CE,09,E4
1743890403.506,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0C,09
1743890403.507,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,0F,F9
1743890403.508,00000342,0,Rx,0,8,04,DF,99,99,84,00,04,A3
1743890403.509,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,00,F6
1743890403.510,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,00,0E
1743890403.511,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.512,00000332,0,Rx,0,8,01,00,00,00,00,00,06,07
1743890403.513,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,01,01
1743890403.514,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.515,00000102,0,Rx,0,8,00,00,18,63,58,CE,00,ED
1743890403.516,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.517,00000102,0,Rx,0,8,00,00,18,63,58,CE,01,EC
1743890403.518,00000103,0,Rx,0,8,03,00,02,00,00,00,02,03
1743890403.519,00000308,0,Rx,0,8,00,12,00,00,00,00,82,00
1743890403.520,00000320,0,Rx,0,8,20,00,00,00,F0,00,82,00
1743890403.521,00000122,0,Rx,0,8,2A,23,2D,21,00,00,06,03
1743890403.522,00000010,0,Rx,0,8,00,FF,61,30,00,00,0A,A4
1743890403.523,00000516,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.524,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.525,00000400,0,Rx,0,8,00,0D,0A,F0,00,01,05,F3
1743890403.526,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.527,00000332,0,Rx,0,8,01,00,00,00,00,00,07,06
1743890403.528,00000517,0,Rx,0,8,01,00,00,00,00,00,00,00
1743890403.529,00000517,0,Rx,0,8,00,00,00,00,00,00,00,00
1743890403.530,00000103,0,Rx,0,8,03,00,02,00,00,00,0A,0B
1743890403.531,00000010,0,Rx,0,8,00,FF,61,30,00,00,0F,A1
1743890403.532,00000231,0,Rx,0,8,00,07,00,00,00,00,00,07
1743890403.533,00000122,0,Rx,0,8,2A,23,2D,21,00,00,0E,0B
1743890403.534,00000410,0,Rx,0,8,3F,00,00,00,00,FF,08,C8
1743890403.535,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,08,08
1743890403.536,00000122,0,Rx,0,8,2A,23,2D,21,00,00,00,05
1743890403.537,00000010,0,Rx,0,8,00,FF,61,30,00,00,03,AD
1743890403.538,00000012,0,Rx,0,8,99,99,32,00,01,00,07,34
1743890403.539,00000231,0,Rx,0,8,00,07,00,00,00,00,00,07
1743890403.540,00000408,0,Rx,0,8,00,41,45,0A,FF,FF,00,0E
1743890403.541,00000022,0,Rx,0,8,FF,FF,FF,FF,00,00,00,00
1743890403.542,00000110,0,Rx,0,8,00,00,00,2A,01,01,0F,25
1743890403.543,00000410,0,Rx,0,8,3F,00,00,00,00,FF,01,C1
